,Unnamed: 0,Grc,Arm,O,Lemma,Gram,Eng
4512,,,,,,,
4513,,,,,,,
4514,,,,,,,
4515,,GI,Arm,OGeo,Lemma,Gram,Eng
4516,11.15,καὶ ,Եւ ,და ,და,CONJ,and
4517,11.15,εἰσῆλθεν ,եմո՛ւտ ,შევიდეს ,ვიდ,V.S3.Sg,enter
4518,11.15,Τωβιτ,,ტობი [t'obi],ტობი,PN.Nom.Sg,Tobit
4519,11.15,καὶ,,და ,და,CONJ,and
4520,11.15,Αννα,,ანა [ana],ანა,PN.Nom.Sg,Anna
4521,11.15,ἡ γυνὴ,,ცოლი ,ცოლ,N.Nom.Sg,wife
4522,11.15,αὐτοῦ,,"მისი,",მის,PRON.Nom.Sg,his
4523,11.15,καὶ,,და ,და,CONJ,and
4524,11.15,χαίρων,"՛ի ներքսխնդութեամբ, ",უხაროდა  ,ხარ,V.S3.Pl,joy
4525,11.15,αὐτοὶ,,მათ,იგინი,PRON.Dat.Pl,they
4526,11.15,καὶ ,եւ ,და ,და,CONJ,and
4527,11.15,ηὐλόγουν,,აკურთხევდეს,კურთხ,V.S3.O3.Pl,bless
4528,11.15,τὸν θεὸν ,,ღმერთსა ,ღმერთ,N.Dat.Sg,God
4529,11.15,περὶ πάντων ,,"ყოვლისა მისთჳს, ",ყოველ,N.Gen.Sg,all
4530,11.15,τῶν γεγενημένων ,,რაოდენი,რაოდენ,N.Nom.Sg,what
4531,,,,იქმნა,ქმნ,V.S3.Sg,be
4532,11.15,αὐτοῖς,,მათთჳს. ,იგინი,PRON.Dat.Sg,they
4533,11.15,καὶ,,და ,და,CONJ,and
4534,11.15,ἐπέδειξεν,պատմեաց +նա [he],უთხრა ,თხრ,V.S3.O3.Sg,tell
4535,11.15,Τωβιας,,ტობია [t'obia],ტობია,PN.Erg.Sg,Tobia
4536,11.15,τῷ πατρὶ ,հօրն ,მამასა ,მამა,N.Dat.Sg,father
4537,11.15,αὐτοῦ ,իւրում ,"თჳსსა, ",თჳს,PRON.Gen.Sg,self
4538,11.15,ὅτι ,,ვითარ-იგი ,ვითარ-იგი,CONJ,how
4539,11.15,εὐοδώθη ,,წარემართა ,მართ,V.S3.Sg,go
4540,11.15,ἡ ὁδὸς ,,გზაჲ ,გზა,N.Nom.Sg,road
4541,11.15,αὐτοῦ ,,თჳსი,თჳს,PRON.Nom.Sg,his
4542,11.15,καὶ ,,და ,და,CONJ,and
4543,11.15,ἔλαβεν ,,მოიყვანა ,ყვან,V.S3.O3.Sg,bring
4544,11.15,Σαρραν ,,"სარა, [sara]",სარა,PN.Nom.Sgd,Sarra
4545,11.15,τὴν θυγατέρα ,,ასული ,ასულ,N.Nom.Sg,daughter
4546,11.15,Ραγουηλ ,,ჰრაგუელისი [hraguel-isi],ჰრაგუელ,PN.Gen.Sg,Hraguel
4547,11.15,γυναῖκα,,ცოლად ,ცოლ,N.Adv.Sg,wife
4548,11.15,καὶ,,და,და,CONJ,and
4549,11.15,ἐνήνοχεν ,,მოჲღო,ღ,V.S3.O3.Sg,take
4550,11.15,ἀργύριον ,,ვეცხლი იგი.,ვეცხლ,N.Nom.Sg,silver
4551,11.15,καὶ ,,და,და,CONJ,and
4552,11.15,ἰδοὺ ,,"აჰა ესერა, ",აჰა ესერა,PRT,behold
4553,11.15,ἔστιν ,,"არს, ",არ-ს,V.S3.Sg,be
4554,11.15,σύνεγγυς ,,მახლობელად ,მახლობელ,N.Adv.Sg,near
4555,,,,წინაშე,წინაშე,PRT,before
4556,11.15,τῆς πύλης ,,ბჭეთა ,ბჭე,N.Gen.Pl,wall
4557,11.15,εἰσερχομένη,,მოვალს.,ვალ,V.S3.Sg,come
4558,,,,,,,
4559,,,,,,,
4560,,GI,Arm,OGeo,Lemma,Gram,Eng
4561,11.16,καὶ ,Եւ  ,და ,და,CONJ,and
4562,11.16,ἐχαρη,,განიხარეს ,ხარ,V.S3.Pl,joy
4563,11.16,Τωβιτ ,Տուբիթ  [T'ubit],ტობი [t'obi],ტობი,PN.Nom.Sg,Tobit
4564,11.16,καὶ ,,და ,და,CONJ,and
4565,11.16,Αννα,,ანა [ana],ანა,PN.Nom.Sg,Anna
4566,11.16, καὶ ,,და  ,და,CONJ,and
4567,11.16,ἐξῆλθεν ,ե՛լ  ,განვიდე,ვიდ,V.S1.Sg,go
4568,11.16,εἰς συνάντησιν ,ընդ առաջ  ,მიგებებად ,მიგებება,N.Adv.Sg,meet
4569,11.16,τῇ νύμφῃ ,նուոյն  ,სძლისა ,სძალ,N.Gen.Sg,daughter-in-law
4570,11.16,αὐτῶν,իւրոյ  ,მათისა.,მათ,PRON.Gen.Pl,their
4571,11.16,καὶ,,და ,და,CONJ,and
4572,11.16,εἷδον,,იხილეს ,ხილ,V.S3.O3.Pl,see
4573,11.16,οἱ γείτονες,,ნათესავთა ,ნათესავ,N.Erg.Pl,relative
4574,11.16,αὐτῶν,,მათთა ,მათ,PRON.Erg.Pl,their
4575,11.16,καὶ,,და ,და,CONJ,and
4576,11.16,πάντες,,ყოველთა,ყოველ,N.Gen.Pl,all
4577,11.16,οἱ συναντῶντες,,რომელნი შეემთხუჱოდეს.,მთხუ,V.S3.Pl,meed
4578,11.16,καὶ,եւ ,და ,და,CONJ,and
4579,11.16,ἐθαύμαζον,,"უკჳრდა, ",კჳრ,V.S3.Pl,wonder
4580,11.16,ὅτι,,რამეთუ ,რამეთუ,CONJ,that
4581,11.16,διέβαινε,,ვიდოდა ,ვიდ,V.S3.Sg,go
4582,11.16,πάσῃ ,,ყოვლითა ,ყოველ,N.Inst.Sg,all
4583,11.16,τῇ ἰσχύι ,,ძალითა ,ძალ,N.Inst.Sg,power
4584,11.16,αὐτοῦ,,თჳთ ,თჳთ,PRON.Abs.Sg,self
4585,11.16,Τωβιτ ,Տուբիթ  [T'ubit],ტობი [t'obi],ტობი,PN.Nom.Sg,Tobit
4586,11.16,καὶ,,და ,და,CONJ,and
4587,11.16,οὐδεὶς,,არავინ ,არავინ,PRON.Nom.Sg,noone
4588,11.16,ὁδηγεῖ,,იპყრობდა,პყრ,V.S3.Sg,hold
4589,,,,წინა,წინა,PRT,front
4590,11.16,αὐτὸν ,"զնա,  ",მას.,იგი,PRON.Dat.Sg,he
4591,,,,,,,
4592,,,,,,,
4593,,GI,arm,OGeovar,Lemma,Gram,Eng
4594,11.17,καὶ ,,და ,და,CONJ,and
4595,11.17,εὐλόγει,,აკურთხევდა ,კურთხ,V.S3.O3.Sg,bless
4596,11.17,τῇ φωνῇ,,ჴმითა ,ჴმა,N.Inst.Sg,voice
4597,11.17,μεγάλῃ,,მაღლითა ,მაღალ,ADJ.Inst.Sg,high
4598,11.17,τὸν θεον,,ღმერთსა. ,ღმერთ,N.Dat.Sg,God
4599,11.17,ὅτι ,,და,და,CONJ,and
4600,11.17,ἠλέησεν ,,შეიწყალა,წყალ,V.S3.O3.Sg,mercy
4601,11.17,αὐτὸν ,,იგი,იგი,PRON.Nom.Sg,he
4602,11.17,ὁ θεός,,ღმერთმან,ღმერთ,N.Erg.Sg,God
4603,11.17,καὶ ,,და,და,CONJ,and
4604,11.17,ἤνοιξεν ,,აღიხილნა,ხილ,V.S3.O3.Sg,open
4605,11.17,τοὺς ὀφθαλμοὺς ,,თუალნი ,თუალ,N.Nom.Pl,eye
4606,11.17,αὐτοῦ,,მისნი.,მის,PRON.Gen.Pl,his
4607,11.17,καὶ ,,და ,და,CONJ,and
4608,11.17,ὡς ,,ოდეს,ოდეს,ADV,when
4609,11.17,ἤγγισεν ,,მიეახლა,ახლ,V.S3.O3.Sg,go
4610,11.17,Τωβιτ ,,ტობი [t'obi],ტობი,PN.Nom.Sg,Tobit
4611,11.17,Σαρρα ,,"სარას, [sara-s]",სარა,PN.Dat.Sg,Sarra
4612,11.17,τῇ νύμφῃ ,,ძისაცოლსა,ძისცოლ,N.Dat.Sg,daughter-in.law
4613,11.17,αὐτοῦ ,,"თჳსსა,",თჳს,PRON.Dat.Sg,self
4614,11.17,εὐλόγησεν,,აკურთხა,კურთხ,V.S3.O3.Sg,bless
4615,11.17,αὐτὴν ,,იგი,იგი,PRON.Nom.Sg,she
4616,11.17,καὶ,,და,და,CONJ,and
4617,11.17,εἶπεν ,,თქუა:,თქუ,V.S3.O3.Sg,tell
4618,11.17,δεῦρο,,"მოგუალეთ,",უალ,V.S2.Pl,come
4619,,,,რამეთუ,რამეთუ,CONJ,since
4620,11.17,ὑγιαίνουσα ,,ცოცხლებით ,ცოცხლა,N.Inst.Sg,alive
4621,11.17,ἔλθοις ,,"მოხუჱდ,",ვედ,V.S2.Sg,come
4622,11.17,θύγατερ ,,ასულო.,სულ,N.Voc.Sg,daughter
4623,11.17,εὐλογητὸς,,კურთხეულ არს ,კურთხეულ,N.Abs.Sg,blessed
4624,11.17,ὁ θεός ,,"ღმერთი, ",ღმერთ,N.Nom.Sg,God
4625,11.17,ὃς ,,რომელმან ,რომელ,PRON.Erg.Sg,which
4626,11.17,ἤγαγέν,,მოგიყვანა ,ყვან,V.S3.O2.Sg,bring
4627,11.17,σε ,,შენ,შენ,PRON.Nom.Sg,you
4628,11.17,πρὸς με,,"ჩემდა, ",მე,PRON.Dat.Sg,I
4629,11.17,εὐλογημένος,,კურთხეულ ,კურთხეულ,N.Abs.Sg,blessed
4630,11.17,ὁ πατήρ ,,მამაჲ ,მამა,N.Nom.Sg,father
4631,11.17,καὶ ,,და ,და,CONJ,and
4632,11.17,ἡ μήτηρ ,,დედაჲ,დედა,N.Nom.Sg,mother
4633,11.17,σου,,შენი ,შენ,PRON.Nom.Sg,your
4634,11.17,καὶ,,და ,და,CONJ,and
4635,11.17,εὐλογημένος ,,კურთხეულ ,კურთხეულ,N.Abs.Sg,blessed
4636,11.17,Τωβιας ,,"ტობია, [t'obia]",ტობია,PN.Nom.Sg,Tobia
4637,11.17,ὁ υἱός ,,ძე,ძე,N.Nom.Sg,son
4638,11.17,μου ,,"ჩემი, ",ჩემ,PRON.Nom.Sg,my
4639,11.17,καὶ ,,და ,და,CONJ,and
4640,11.17,εὐλογημένη ,,კურთხეულ იყავ,კურთხეულ,N.Abs.Sg,blessed
4641,11.17,θύγατερ ,,ასულო,ასულ,N.Voc.Sg,daughter
4642,,,,ჩემო,ჩემ,PRON.Voc.Sg,my
4643,11.17,καὶ ,,და ,და,CONJ,and
4644,11.17,ἐγένετο ,,იყო ,ყოფა,V.S3.Sg,be
4645,11.17,χαρὰ ,,სიხარული ,სიხარულ,N.Nom.Sg,joy
4646,11.17,πᾶσι ,,ყოველთა ,ყოველ,N.Dat.Pl,all
4647,11.17,τοῖς Ιουδαίοις ,,ჰურიათაჲ [huria-taj],ჰურია,Pn.Gen.Pl,Jew
4648,11.17,τοῖς οὖσιν,,რომელნი იყვნეს ,ყოფა,V.S3.Pl,be
4649,11.17,ἐν Νινευη ,,ნინევს [ninev-s] შინა. ,ნინევ,Pn.Dat.Sg-in,in Nineve
4650,,,,,,,
4651,,,,,,,
4652,,,,,,,
4653,,,,,,,
4654,,,,,,,
4655,,,,,,,
4656,,,,,,,
4657,,,,,,,
4658,,,,,,,
4659,,GI,arm,OGeo,Lemma,Gram,Eng
4660,11.18,καὶ ,,და ,და,CONJ,and
4661,11.18,παρεγένετο ,,მოვიდეს ,ვიდ,V.S3.Sg,come
4662,,,,+მისსა ,იგი,PRON.Nom.Sg,he
4663,11.18,Αχιαχαρος ,,აქიაკაროს [akiak'aros],აქიაკაროს,PN.Abs.Sg,Akiakaros
4664,11.18,καὶ ,,და ,და,CONJ,and
4665,11.18,Ναβας,,"ნაბალ, [nabal]",ნაბალ,PN.Abs.Sg,Nabal
4666,11.18,οἱ ἐξάδελφοι,,ძმათა შვილნი,ძმათა შვილ,N.Nom.Pl,nephew
4667,11.18,αὐτοῦ ,,მისნი ,მის,PRON.Nom.Pl,his
4668,,,,,,,
4669,,,,,,,
4670,,GI,Arm,OGeo,Lemma,Gram,Eng
4671,,,,და,და,CONJ,and
4672,11.19,χαίροντες,,უხაროდა ,ხარ,V.S3.Pl,glad
4673,11.19,πρὸς Τωβὴτ,,ტობი [t'obi] თანა ,ტობი,PN.Nom.Sg-with,Tobit
4674,,,,და,და,CONJ,and
4675,11.19,ἤχθη ,արարին ,ყვეს ,ყოფა,V.S3.O3.Pl,do
4676,11.19,ὁ γάμος ,2հարսանի՛ս ,ქორწილი,ქორწილ,N.Nom.Sg,wedding
4677,,,,მრავლითა,მრავლითა,ADJ.Inst.Sg,many
4678,11.19,μετ᾽ εὐφροσύνης ,,სიხარულითა. ,სიხარულ,N.Inst.Sg,joy
4679,,,,,,,
4680,,GI,Arm,OGeo,Lemma,Gram,Eng
4681,12.1,καὶ ,Եւ ,და ,და,CONJ,and
4682,12.1,ὅτε ,,ოდეს,ოდეს,ADV,when
4683,12.1,ἐπετελέσθη ,,აღასრულეს ,სრულ,V.S3.Pl,complete
4684,12.1,ὁ γάμος,,"ქორწილი იგი, ",ქორწილ,N.Nom.Sg,the wedding
4685,12.1,εἶπεν,կոչեա՛ց ,ჰრქუა,რქუ,V.S3.O3.Sg,tell
4686,12.1,Τωβιτ ,Տուբիթ [T’ubit],ტობი [t'obi],ტობი,PN.Erg.Sg,Tobit
4687,12.1,τὸν υἱὸν ,զորդին ,ძესა,ძე,N.Dat.Sg,son
4688,12.1,αὐτοῦ ,իւր` ,თჳსსა,თჳს,PRON.Dat.Sg,self
4689,12.1,Τωβιαν ,զՏուբիա [z-T’ubia],ტობიას: [t'obia-s],ტობია,PN.Dat.Sg,Tobia
4690,12.1,ἀποδῶμεν,,მივსცეთ ,ც,V.S1.O3.Sg,give
4691,12.1,τὸν μισθὸν,զվարձս ,სასყიდელი ,სასყიდელ,N.Nom.Sg,salary
4692,12.1,τῷ ἀνθρώπῳ ,ա՛ռնդ ,"კაცსა მას, ",კაც,N.Dat.Sg,man
4693,12.1,τῷ πορευθέντι,որ եկն ընդ ,რომელი ,რომელ,PRON.Nom.Sg,which
4694,,,,მორვიდა,ვიდ,V.S3.Sg,come
4695,12.1,μετὰ σοῦ,քեզ. ,შენ თანა. ,შენ,PRON.Dat.Sg-with,with you
4696,12.1,καὶ ,եւ ,და ,და,CONJ,and
4697,,,,+მერმე,მერმე,ADV,then
4698,12.1,ἐπιπροσθῶμεν,յաւելուլ ,შე-ვეღა-ვსძინოთ,ძინ,V.S1.O3.Pl,add
4699,,,,,,,
4700,,,,,,,
4701,,GI,Arm,OGeo,Lemma,Gram,Eng
4702,12.2,μισθόν,,"სასყიდელი, ",სასყიდელ,N.Nom.Sg,salary
4703,12.2,οὐ ,ո՛չ ինչ ,არა ,არა,PRT,not
4704,12.2,βλάπτομαι ,պակասէ՛ +ինձ [me],"დამჭირდეს, ",ჭირ,V.S1.O3.Sg,need
4705,12.2,γὰρ,,დაღათუ ,და,CONJ,and
4706,12.2,ἐὰν,եթէ ,,თუ,CONJ,if
4707,12.2,τὸ ἥμισυ,զկէ՛ս  ,ზოგი,ზოგ,N.Nom.Sg,some
4708,12.2,δῶ,տա՛մ ,მივსცეთ ,ც,V.S1.O3.Pl,give
4709,12.2,πάντων,ընչից +իմոց [my],ყოვლისა ,ყოველ,N.Gen.Sg,all
4710,,,,"მისგანი,",იგი,PRON.Gen.Sg,it
4711,12.2,ὧν ,զոր ,რომელი ,რომელ,PRON.Nom.Sg,which
4712,12.2,ἤνεγκε,բերին:,მოვიღეთ ,ღ,V.S1.O3.Pl,get
4713,12.2,μετ᾽ ἐμοῦ,,ჩუენ თანა.,ჩუენ,PRON.Dat.Pl,with us
4714,,,,,,,
4715,,,,,,,
4716,,GI,Arm,OGeo,Lemma,Gram,Eng
4717,12.3,με ,զիս +ած [drove],მე ,მე,PRON.Nom.Sg,I
4718,,,,+მანდა ,მანდა,ADV,there
4719,,,,მიცვა,ც,V.S3.O1.Sg,give
4720,,,,გზასა ზედა,გზა,N.Dat.Sg,over road
4721,12.3,καὶ ,եւ ,და ,და,CONJ,and
4722,12.3,τὴν γυναῖκά ,զկինն ,ცოლი ,ცოლ,N.Nom.Sg,wife
4723,12.3,μου ,իմ ,ჩემი ,ჩემ,PRON.Nom.Sg,my
4724,12.3,ἐθεράπευσεν ,"ողջացո՛յց, ",განკურნა. ,კურნა,V.S3.O3.Sg,cure
4725,12.3,οὐ,,არა ,არა,PRT,not
4726,12.3,βλάπτομαι,,"მევნების, ",ვნ,V.S1.Sg,harm
4727,12.3,ὅσον,,რაჲ ,რა,PRON.Nom.Sg,what
4728,12.3,δῶ ,,მივსცეთ ,ც,V.S1.O3.Pl,give
4729,12.3,αὐτῷ ,,მას. ,იგი,PRON.Dat.Sg,he
4730,,,,,,,
4731,,,,,,,
4732,,,,,,,
4733,,GI,Arm,OGeo,Lemma,Gram,Eng
4734,12.4,καὶ ,,ხოლო ,ხოლო,CONJ,and
4735,12.4,Τωβὴτ,,ტობი [t'obi],ტობი,PN.Nom.Sg,Tobit
4736,12.4,εἶπεν,,ჰრქუა,რქუ,V.S3.Sg,tell
4737,12.4,δίκαιον,,სამართლად ჯერ-არს ,სამართალ,N.Adv.Sg,justice
4738,12.4,δοῦναι,,მიცემად,მიცემა,N.Adv.Sg,give
4739,12.4,τὸ ἥμισυ ,,ზოგი ,ზოგ,N.Nom.Sg,some
4740,12.4,πάντων ,,"ყოვლისა მისგან, ",ყოველ,N.Gen.Sg,all
4741,12.4,ὧν ,,რომელი ,რომელ,PRON.Nom.Sg,which
4742,12.4,ἔχων ,,გაქუნდა; ,ქუ,V.S2.O3.Sg,have
4743,,,,და ,და,CONJ,and
4744,12.4,ἦλθεν,,მოვიდა ,ვიდ,V.S3.Sg,come
4745,12.4,μετά σου,,შენ თანა.,შენ,PRON.Dat.Sg-with,you
4746,,,,,,,
4747,,,,,,,
4748,,,,,,,
4749,,,,,,,
4750,,,,,,,
4751,,GI,Arm,OGeo,Lemma,Gram,Eng
4752,12.5,καὶ ,Եւ ,და ,და,CONJ,and
4753,,,,,,,
4754,12.5,ἐκάλεσεν ,կոչեա՛ց +նա [he],მოჲხადა ,ხად,V.S3.Sg,call
4755,12.5,τὸν ἄγγελον ,զհրեշտակն` ,ანგელოზი იგი ,ანგელოზ,N.Nom.Sg,angel
4756,12.5,καὶ ,եւ ,და ,და,CONJ,and
4757,12.5,εἶπεν ,ասէ ,ჰრქუა,რქუ,V.S3.O3.Sg,tell
4758,12.5,αὐτῷ ,ցնա. ,მას: ,იგი,PRON.Dat.Sg,he
4759,12.5,λαβὲ ,Ա՛ռ +դու [you],მოჲღე ,ღ,V.S2.O3.Sg,take
4760,12.5,τὸ ἥμισυ ,զկէսս այնր ,ზოგი ,ზოგ,N.Nom.Sg,some
4761,12.5,πάντων ,ամենայնի ,ყოვლისა ,ყოველ,N.Gen.Sg,all
4762,,,,"მისგან,",იგი,PRON.Gen.Sg,it
4763,12.5,ὧν ,զոր ,რომელი ,რომელ,PRON.Nom.Sg,which
4764,12.5,ἐνηνόχατε,բերերն:,მოჲღე. ,ღ,V.S2.O3.Sg,get
4765,,,,და ,და,CONJ,and
4766,12.5,ἦλθες,,მოხუედ ,უედ,V.S2.Sg,come
4767,,,,ცოცხლებით ,ცოცხლ,N.Inst.Sg,alive
4768,12.5,εἰς τὸν μισθόν ,,სასყიდელად ,სასყიდელ,N.Adv.Sg,salary
4769,12.5,σου ,,შენდა,შენ,PRON.Dat.Sg,you
4770,12.5,καὶ ,,და ,და,CONJ,and
4771,12.5,ὕπαγε ,,წარვედ ,ვედ,V.S2.Sg,go
4772,12.5,ὑγιαίνων,,ცხორებით,ცხორება,N.Inst.Sg,life
4773,,,,+თჳსად,თჳს,PRON.Gen.Sg,self
4774,,,,ადგილად. ,ადგილ,N.Adv.Sg,place
4775,,,,,,,
4776,,,,,,,
4777,,,,,,,
4778,,,,,,,
4779,,GI,Arm,OGeo,Lemma,Gram,Eng
4780,12.6,τότε ,Եւ ,მაშინ ,მაშინ,ADV,then
4781,12.6,καλέσας ,կոչեաց ,მოუწოდა ,წოდ,V.S3.O3.Sg,call
4782,12.6,Ραφαὴλ,,რაფაელ [rapael],რაფაელ,PN.Erg.Sg,Rafael
4783,12.6,τοὺς δύο ,2 զերկոսին` ,ორთა მათ ,ორ,NUM.Dat.Pl,two
4784,12.6,ὁμοῦ,1յայնժամ +զնոսա [they],თჳსაგან,თჳს,PRON.Gen.Sg-from,self
4785,12.6,καὶ,եւ ,და ,და,CONJ,and
4786,12.6,εἶπεν ,ասէ ,ჰრქუა,რქუ,V.S3.O3.Sg,tell
4787,12.6,αὐτοῖς ,ցնոսա.,მათ:,იგინი,PRON.Dat.Pl,they
4788,12.6,τὸν θεὸν ,"զԱստուած, ",ღმერთსა  ,ღმერთ,N.Dat.Sg,God
4789,12.6,εὐλογεῖτε ,Օրհնեցէ՛ք +դուք [you],აკურთხევდით,კურთხ,V.S2.O3.Pl,bless
4790,12.6,καὶ ,եւ ,და ,და,CONJ,and
4791,12.6,αὐτῷ ,,მას,იგი,PRON.Dat.Sg,he
4792,12.6,μεγαλύνατε,խոստովա՛ն ,ადიდებდით ,დიდ,V.S2.O3.Pl,praise
4793,12.6,ἐνώπιον,առաջի ,წინაშე ,წინაშე,ADV,before
4794,,,,,,,
4795,12.6,πάντων,ամենայն ,ყოველთა ,ყოველ,N.Dat.Pl,all
4796,12.6,τῶν ἀνθρώπων,,"კაცთა, ",კაც,N.Dat.Pl,man
4797,12.6,περὶ ὧν,զոր ,რომელი ,რომელ,PRON.Nom.Sg,which
4798,12.6,ἐποίησεν,արա՛րդ ,ქმნა ,ქმ,V.S3.O3.Sg,do
4799,12.6,μεθ᾽ ὑμῶν,ընդ ձեզ. ,თქუენ თანა. ,თქუენ,PRON.Dat.Pl-with,with you
4800,12.6,τὸ εὐλογεῖν,օրհնել ,კეთილ,კეთილ,N.Abs.Sg,kind
4801,,,,არს,არ-ს,V.S3.Sg,be
4802,12.6,τὸν θεὸν,"զԱստուած, ",ღმრთი,ღმრთ,N.Abs.Sg,God
4803,12.6,καὶ ,եւ ,და ,და,CONJ,and
4804,12.6,ὑψοῦν ,բարձրացուցանել ,ამაღლებაჲ ,ამაღლება,N.Nom.Sg,rising
4805,12.6,τὸ ὄνομα ,զանուն ,სახელისა ,სახელ,N.Gen.Sg,name
4806,12.6,αὐτοῦ ,նորա. ,მისისაჲ; ,მის,PRON.Gen.Sg,his
4807,12.6,τοὺς λόγους ,զպատգամս pr եւ [and],სიტყუათა ,სიტყუა,N.Gen.Pl,word
4808,12.6,τοῦ θεοῦ ,Աստուծոյ` ,ღმრთისათა ,ღმერთ,N.Gen.Sg,God
4809,12.6,ἀπαγγείλατε,"մեծացուցանել, ",მიუთხრობდით ,თხრობ,V.S3.O3.Pl,tell
4810,12.6,ἐντίμως ,պատուով,პატიოსნად.,პატიოსან,N.Adv.Sg,honest
4811,,,,,,,
4812,,,,,,,
4813,,,,,,,
4814,,GI,Arm,OGeo,Lemma,Gram,Eng
4815,12.7,μυστήριον ,Զխորհուրդ ,საჲდუმლოჲ ,საიდუმლო,N.Nom.Sg,secret
4816,12.7,βασιλέως ,թագաւորի ,მეუფისა ,მეუფე,N.Gen.Sg,ruler
4817,12.7,καλὸν ,բարւո՛ք ,კეთილ ,კეთილ,N.Abs.Sg,kind
4818,,,+է [is],+არს ,არ-ს,V.S3.Sg,be
4819,12.7,κρύψαι ,"ծածկել, ","დამალედ, ",დამალ,N.Adv.Sg,hide
4820,12.7,τὰ δὲ,այլ ,ხოლო ,ხოლო,CONJ,and
4821,12.7,ἔργα ,զգործս ,საქმენი ,საქმე,N.Nom.Pl,deed
4822,12.7,κυριου,,უფლისანი ,უფალ,N.Gen.Sg,Lord
4823,12.7,ἀναγγέλειν,յայտնել ,მითხრობად. ,მითხრობა,N.Adv.Sg,tell
4824,12.7,ἐντίμως,փառօք: ,პატიოსნად ,პატიოსან,N.Adv.Sg,honest
4825,12.7,ποιήσατε,"գործեսջիք, ",იქმოდეთ  ,ქმ,V.S2.O3.Pl,do
4826,12.7,ἀγαθὸν ,Զբարիս ,კეთილსა,კეთილ,ADJ.Adv.Sg,kind
4827,12.7,καὶ ,եւ ,და ,და,CONJ,and
4828,12.7,κακὸν ,չար ,ბოროტმან ,ბოროტ,ADJ.Erg.Sg,evil
4829,12.7,οὐχ ,2ո՛չ ,არა ,არა,PRT,not
4830,12.7,εὑρήσει ,3պատահեսցէ:,გპოვნეს ,პოვ,V.S2.Pl,find
4831,12.7,ὑμᾶς,1ձեզ,თქუენ.,თქუენ,PRON.Nom.Pl,you
4832,,,,,,,
4833,,,,,,,
4834,,GI,Arm,OGeo,Lemma,Gram,Eng
4835,12.8,ἀγαθὸν ,Բարի՛ ,კეთილ ,კეთილ,N.Abd.Sg,kind
4836,,,+են  [is],+არს ,არ-ს,V.S3.Sg,be
4837,12.8,προσευχὴ,աղօթք`  ,ლოცვაჲ ,ლოცვა,N.Nom.Sg,pray
4838,12.8,μετὰ νηστείας ,պահօք  ,მარხვასა თანა ,მარხვა,N.Dat.Sg-with,with fast
4839,12.8,καὶ ,եւ  ,და ,და,CONJ,and
4840,12.8,ἐλεημοσύνη,ողորմութեամբք  ,მოწყალებაჲ ,მოწყალება,N.Nom.Sg,cherity
4841,12.8,μετὰ δικαιοσύνης ,"արդարութեամբ,  ",სიმართლესა თანა.,სიმართლე,N.Dat.Sg-with,truth
4842,12.8,ὑπὲρ ἀμφότερα,,უფროჲს ამათ ორთასავე ,ორნივე,N.Dat.Pl,both
4843,12.8,κρεῖσσον,բարի՛ ,უმჯობეს ,უმჯობეს,N.Abs.Sg,better
4844,,,+են  [is],+არს ,არ-ს,V.S3.Sg,be
4845,12.8,ἐλεημοσύνην ,զողորմութիւնս`  ,"მოწყალებაჲ,",მოწყალება,N.Nom.Sg,cherity
4846,12.8,ἢ ,քան  ,ვიდრე ,ვიდრე,CONJ,than
4847,12.8,θησαυρίσαι ,դնել զգանձս [put treasure],დაუნჯებასა ,უნჯ,N.Dat.Sg,keeping (treasure)
4848,12.8,χρυσίον,ոսկւոյ,ოქროსაჲ.,ოქრო,N.Gen.Sg,gold
4849,,,,,,,
4850,,,,,,,
4851,,,,,,,
4852,,,,,,,
4853,,,,,,,
4854,,GI,Arm,OGeo,Lemma,Gram,Eng
4855,12.9,ἐλεημοσύνη ,2 ողորմութիւն ,მოწყალებაჲ,მოწყალება,N.Nom.Sg,cherity
4856,12.9,ἐκ θανάτου ,՛ի մահուանէ ,სიკუდილისაგან ,სიკუდილ,N.Gen.Sg,death
4857,12.9,ῥύεται,"փրկէ, ",იჴსნის ,ჴსნ,V.S3.O3.Sg,save
4858,12.9,καὶ ,եւ :,და ,და,CONJ,and
4859,12.9,καθαρίζει,սրբէ  ,განწმიდის ,წმიდ,V.S3.O3.Sg,cleanse
4860,12.9,ἁμαρτίας,մեղաց.  ,ცოდვისაგან,ცოდვა,N.Gen.Sg-from,sin
4861,12.9,ἀπὸ πάσης,յամենայն  ,ყოვლისა,ყოველ,"N,Gen.Sg",all
4862,12.9,οἱ ποιοῦντες ,որք առնեն  ,რომელი ჰყოფდეს ,ყოფა,V.S3.O3.Sg,do
4863,12.9,ἐλεημοσύνας ,զողորմութիւնս  ,"მოწყალებასა, ",მოწყალება,N.Dat.Sg,cherity
4864,12.9,ἐμπλησθήσονται, լցցի՛ն  ,განძღეს ,ძღ,V.S3.Sg,being sated
4865,12.9,ζωῆς,կենօք,"ცხორებითა, ",ცხორება,N.Inst.Sg,life
4866,,,,,,,
4867,,,,,,,
4868,,,,,,,
4869,,GI,Arm,OGeo,Lemma,Gram,Eng
4870,12.1,δὲ,1եւ,ხოლო,ხოლო,CONJ,and
4871,12.1,οἱ ,2 ոյք ,რომელნი,რომელ,PRON.Nom.Pl,which
