,Unnamed: 0,Grc,Arm,O,Lemma,Gram,Eng
2623,11.8,σου ,քո ,შენი ,შენ,PRON.Gen.Sg,your
2624,11.8,ἔρχεται ,գայ. ,მოვალს.,ვალ,V.S3.Sg,come
2625, ,,,,,,
2626,,GI,Arm,OGeo,Lemma,Gram,Eng
2627,11.9,καὶ ,Եւ ,და ,და,CONJ,and
2628,,,,,,,
2629,11.9,προσδραμοῦσα ,ընթացաւ ընդ առաջ ,განვიდა ,ვიდ,V.S3.Sg,go
2630,,,,კუალად,კუალად,ADV,again
2631,11.9,Αννα ,"Աննա, [Anna]",ანნა [anna],ანნა,PN.Nom.Sg,Anna
2632,11.9,εἰς ἀπάντησιν,,მიგებებად,მიგებება,N.Adv.Sg,meet
2633,11.9,τοῦ υἱοῦ,,ძისა,ძე,N.Gen.Sg,son
2634,11.9,αὐτῆς,,თჳსისა.,თჳს,PRON.Gen.Sg,self
2635,11.9,καὶ,,და,და,CONJ,and
2636,11.9,περιέλαβεν,,მოეხჳა,ხვ,V.S3.O3.Sg,embrace
2637,11.9,αὐτὸν,,მას,იგი,PRON.Dat.Sg,he
2638,11.9,ἐπέπεσεν ,անկաւ ,დავარდა,ვარდ,V.S3.Sg,fall
2639,11.9,ἐπὶ τὸν τράχηλον,՛ի վերայ պարանոցի ,ქედსა,ქედ,N.Dat.Sg,shoulder
2640,11.9,αὐτοῦ,իւրոյ` ,მისსა ზედა,იგი,PRON.Gen.Sg,he
2641,11.9,καὶ,եւ ,და ,და,CONJ,and
2642,11.9,εἶπεν ,ասէ ,თქუა:,თქუ,V.S3.O3.Sg,say
2643,11.9,ἰδοὺ,,ვინაჲთგან,ვინაჲთგან,CONJ,while
2644,11.9,εἶδόν ,Տեսի՞+ ես [I],გიხილე,ხილ,V.S1.O2.Sg,see
2645,11.9,σε ,զքեզ,"შენ,",შენ,PRON.Nom.Sg,you
2646,11.9,τέκνον,"որդեակ +իմ, [my]","შვილო,",შვილ,N.Voc.Sg,son
2647,,,,და,და,CONJ,and
2648,11.9,ἀπὸ τοῦ νῦν ,արդ` այսուհետեւ ,აწ თუ,აწ,ADV,now
2649,11.9,ἀποθανοῦμαι , մեռանիմ: pr անհո՛գ [careless],"მოვკუდე, ",კუდ,V.S1.Sg,die
2650,,,,არღარა ,არღარა,PRT,no more
2651,,,,ვწუხ  ,წუხ,V.S1.Sg,worry
2652,,,,მე,მე,PRON.Nom.Sg,I
2653,,,,რამეთუ ,რამეთუ,CONJ,since
2654,,,,ვიხილე ,ხილ,V.S1.O3.Sg,see
2655,,,,პირი ,პირ,N.Nom.Sg,mouth
2656,,,,შენი. ,შენ,PRON.Nom.Sg,your
2657,11.1,καὶ, Եւ ,და ,და,CONJ,and
2658,11.1, ἧλθε,ելանէր ,მოვიდა ,ვიდ,V.S3.Sg,come
2659,11.1,Τωβιτ ,Տուբիթ [T'ubit],ტობისა. [t'obi-sa],ტობი,PN.Gen.Sg,Tobit
2660,,,,,,,
2661,,GI,Arm,OGeo,Lemma,Gram,Eng
2662,,,,,,,
2663,,,,,,,
2664,,,,,,,
2665,11.1,καὶ,, და,და,CONJ,and
2666,11.1,αὐτὸς,,იგი ,იგი,PRON.Nom.Sg,he
2667,11.1,εἱστήκει,,დგა ,დგ,V.S3.Sg,stand
2668,11.1,ἐπὶ τῆς θύρας,"արտաքոյ առ դրունսն, ","კართა ზედა, ",კარ,N.Gen.Pl,door
2669,11.1,καὶ  ,,და ,და,CONJ,and
2670,11.1,ὅτε,,ოდეს,ოდეს,ADV,when
2671,11.1,ἤκουσε,,ესმა,სმ,V.S3.O3.Sg,hear
2672,11.1,τῆς φωνῆς,,ჴმაჲ ,ჴმა,N.Nom.Sg,voice
2673,11.1,τοῦ υἱοῦ,,"ძისა თჳსისაჲ, ",ძე,N.Gen.Sg,son
2674,11.1,ἧλθεν,,უნდა ,ნდ,V.S3.O3.Sg,want
2675,11.1,ἀπαντῆσαι,,მიგებებაჲ,მიგებება,N.Nom.Sg,meet
2676,11.1,αὐτῷ,,მისი,იგი,PRON.Gen.Sg,he
2677,11.1,καὶ  ,,და ,და,CONJ,and
2678,11.1,προέκοπτε,,ეჩქუეფებოდა ,ჩქუეფ,V.S3.Sg,run
2679,,,,,,,
2680,,,,აქა და იქი.,აქა და იქი,ADV,here and there
2681,,,,,,,
2682,,,,,,,
2683,,GI,Arm,OGeo,Lemma,Gram,Eng
2684,11.11,καὶ ,,და,და,CONJ,and
2685,11.1,προσέδραμεν ,,მორბიოდა ,რბ,V.S3.Sg,run
2686,11.1,Τωβίας,,ტობია [t'obia],ტობია,PN.Nom.Sg,Tobia
2687,11.1,τῷ πατρὶ,,მამისა ,მამა,N.Gen.Sg,father
2688,11.1,αὐτοῦ,,თჳსისა. ,თჳს,PRON.Gen.Sg,self
2689,11.1,καὶ,,და ,და,CONJ,and
2690,11.1,,,მიყო,ყოფა,V.S3.O3.Sg,touch
2691,11.1,Τωβὶτ,,ტობი [t'obi],ტობი,Pn.Erg.Sg,Tobit
2692,,,,პირი,პირ,N.Nom.Sg,mouth
2693,,,,მისი ,მის,PRON.Gen.Sg,his
2694,11.1,φιλῆσαι,,ამბორისყოფად ,ამბორისყოფა,N.Adv.Sg,kiss
2695,11.1,τὸν υἱὸ,,ძისა ,ძე,N.Gen.Sg,son
2696,11.1,αὐτοῦ,,"თჳსისა, ",თჳს,PRON.Gen.Sg,self
2697,11.1,καὶ ,,და ,და,CONJ,and
2698,11.1,ἀμφότεροι,,ორნივე ,ორნივე,N.Nom.Sg,both
2699,11.1,οἱ ὀφθαλμοὶ,,თუალნი ,თუალ,N.Nom.Pl,eye
2700,11.1,ἠνεῳγμένοι,,განხუმულ იყვნეს.,განხუმულ,N.Abs.Sg,open
2701,,,,,,,
2702,,,,,,,
2703,11.11,καὶ ,Եւ ,და ,და,CONJ,and
2704,,,,,,,
2705,11.11,ἔπεσε,ցանէր +նա [he],შთააცცჳა ,ცვ,V.S3.O3.Sg,pour
2706,11.11,ἡ χολὴ ,զլեղին ,ნავღელი იგი ,ნავღელ,N.Nom.Sg,bile
2707,11.11,τοῦ ἰχθύος ,,თევზისაჲ,თევზ,N.Gen.Sg,fish
2708,11.11,τοὺς ὀφθαλμοὺς,,თუალთა,თუალ,N.Dat.Pl,eye
2709,11.11,αὐτοῦ,,მისთა.,მის,PRON.Gen.Sg,his
2710,11.11,καὶ ,,და ,და,CONJ,and
2711,11.11,ἐκάμμυσε,,დაიწუხნა ,წუხ,V.S3.O3.Sg,sad
2712,11.11,τοὺς ὀφθαλμοὺς,յաչս ,თუალნი ,თუალ,N.Nom.Pl,eye
2713,11.11,αὐτοῦ,հօրն ,მისნი ,მის,PRON.Nom.Pl,his
2714,,,,ტობი [t'obi],ტობი,PN.Nom.Sg,Tobit
2715,,,,რამეთუ ,რამეთუ,CONJ,since
2716,,,,შესტკივეს. ,ტკივ,V.S3.O3.Sg,hurt
2717,11.11,καὶ,,და ,და,CONJ,and
2718,11.11,εἶπεν,,თქუა ,თქუ,V.S3.O3.Sg,say
2719,11.11,τί,,რაჲსა ,რაჲსა,CONJ,why
2720,11.11,ἐποίησας,,ჰყავ ,ყოფა,V.S2.O3.Sg,do
2721,11.11,τοῦτο,,"ესე, ",ესე,PRT,so
2722,11.11,τέκνον,,შვილო?,შვილ,N.Voc.Sg,son
2723,11.11,καὶ,եւ ,და ,და,CONJ,and
2724,11.11,εἶπεν,ասէր. ,ჰრქუა ,რქუ,V.S3.O3.Sg,tell
2725,11.11,Τωβίας,,ტობია: [t'obia],ტობია,PN.Erg.Sg,Tobia
2726,11.11,θάρσει ,Ժուժեա՛ ,"დაითმინე, ",თმინ,V.S2.Sg,wait
2727,11.11,πάτερ,հայրիկ +եւ համբերեա՛: [and be patient],"მამაო, ",მამა,N.Voc.Sg,father
2728,11.11,καὶ ,,რამეთუ ,რამეთუ,CONJ,since
2729,11.11,τὸ φάρμακον ,,წამალი ,წამალ,N.Nom.Sg,medicine
2730,11.11,ἰάσεώς,,მიტევებისაჲ ,მიტევება,N.Nom.Sg,attacking
2731,,,,,,,
2732,,,,,,,
2733,,GI,Arm,OGeo,Lemma,Gram,Eng
2734,11.12,ἐστι,,არს. ,არ-ს,V.S3.Sg,be
2735,11.12,καὶ ,,და ,და,CONJ,and
2736,11.12,ἐπέδωκεν,,შეახო ,ხ,V.S3.O3.Sg,touch
2737,,,,მამასა,მამა,N.Dat.Sg,father
2738,,,,მისსა.,მის,PRON.Dat.Sg,his
2739,,,,,,,
2740,,,,,,,
2741,,,,,,,
2742,11.12,καὶ ,եւ ,და ,და,CONJ,and
2743,11.12,ἀπελέπισε, անկա՛ւ +նա [he],მოჰჴადა ,ჴად,V.S3.O3.Sg,fall
2744,11.12,τὸ φάρμακον,,წამალმან მან ,წამალ,N.Erg.Sg,medicine
2745,11.12,τὰ λευκώματα,,თეთრი იგი ,თეთრ,N.Nom.Sg,white
2746,11.12,,,თუალთაგან,თუალ,N.Gen.Pl,eye
2747,11.12,,,მისთა. ,მის,PRON.Gen.Pl,his
2748,,,,,,,
2749,,,,,,,
2750,,GI,Arm,OGeo,Lemma,Gram,Eng
2751,11.13,καὶ,×,და,და,CONJ,and
2752,11.13,εἶδε,×,აღიხილნა ,ხილ,V.S3.Sg,open
2753,,,,და,და,CONJ,and
2754,,,,იხილა ,ხილ,V.S3.O3.Sg,see
2755,11.13,τὸ φῶς,×,ნათელი. ,ნათელ,N.Nom.Sg,light
2756,11.13,καὶ,×,და ,და,CONJ,and
2757,11.13,ηὐλόγησε,×,აკურთხევდა ,კურთხ,V.S3.O3.Sg,bless
2758,11.13,τὸν θεον,×,"ღმერთსა, ",ღმერთ,N.Dat.Sg,Lord
2759,,,,,,,
2760,11.13,καὶ,×,და ,და,CONJ,and
2761,,,,,,,
2762,11.13,ἀνέβλεψεν,×,მიჰხედა ,ხედ,V.S3.O3.Sg,look
2763,,,,,,,
2764,11.13,εἰς τον υἱὸν,×,ძესა ,ძე,N.Dat.Sg,son
2765,,,,,,,
2766,11.13,αὐτοῦ,×,თჳსსა ,თჳს,PRON.Gen.Sg,self
2767,11.13,καὶ,×,და ,და,CONJ,and
2768,11.13,ἐφίλησεν,×,ამბორს-უყოფდა ,ამბორს-ყოფა,V.S3.O3.Sg,kiss
2769,11.13,αὐτὸν,×,მას ,იგი,PRON.Dat.Sg,he
2770,,,,,,,
2771,,GI,Arm,OGeo,Lemma,Gram,Eng
2772,11.14,καὶ , եւ ,და,და,CONJ,and
2773,11.14,εἶπεν,ասէր. ,ჰრქუა:,რქუ,V.S3.O3.Sg,tell
2774,,,,აწ,აწ,ADV,now
2775,11.14,×,,გიხილე ,ხილ,V.S1.O2.Sg,see
2776,11.14,×,,"შენ,",შენ,PRON.Nom.Sg,you
2777,11.14,×,,შვილო. ,შვილ,N.Voc.Sg,son
2778,11.14,Εὐλογητὸς ,,კურთხეულ ,კურთხეულ,N.Abs.Sg,blessed
2779,,,,,,,
2780,11.14,"εἶ,",,არს ,არ-ს,V.S3.Sg,be
2781,11.14,"ὁ θεός, ",,უფალი,უფალ,N.Nom.Sg,Lord
2782,,,,,,,
2783,,GI,Arm,OGeo,Lemma,Gram,Eng
2784,11.15,ὅτι,×,რამეთუ ,რამეთუ,CONJ,since
2785,,,,ვიხილე ,ხილ,V.S1.O3.Sg,see
2786,,,,ძეჲ ,ძე,N.Nom.Sg,son
2787,,,,"ჩემი, ",ჩემ,PRON.Nom.Sg,my
2788,,,,და ,და,CONJ,and
2789,11.15,ἰδοὺ,×,"აჰა ესერა, ",აჰა ესერა,PRT,behold
2790,11.15,βλέπω,×,ვხედავ ,ხედ,V.S1.O3.Sg,see
2791,11.15,τὸν υἱόν,×,ძესა,ძე,N.Dat.Sg,son
2792,11.15,μου,×,ჩემსა.,ჩემ,PRON.Dat.Sg,my
2793,11.15,εὐλογητὸν,×,კურთხეულ არს,კურთხეულ,N.Abs.Sg,blessed
2794,11.15,τὸ ὄνομα,×,სახელი ,სახელ,N.Nom.Sg,name
2795,11.15,κυριοῦ,×,უფლისაჲ ,უფალ,N.Gen.Sg,Lord
2796,11.15,τοῦ θαυμαστὰ,×,საკჳრველთ-,საკჳრველთმოქმედ,N.Gen.Sg,miracle-working
2797,,,,მოქმედისაჲ. ,,,
2798,11.15,καὶ ,Եւ ,და ,და,CONJ,and
2799,11.15,εἰσῆλθεν ,եմո՛ւտ ,შევიდეს ,ვიდ,V.S3.Sg,enter
2800,11.15,Τωβιτ,,ტობი [t'obi],ტობი,PN.Nom.Sg,Tobit
2801,11.15,καὶ,,და ,და,CONJ,and
2802,11.15,Αννα,,ანნა [anna],ანნა,PN.Nom.Sg,Anna
2803,11.15,ἡ γυνὴ,,ცოლი ,ცოლ,N.Nom.Sg,wife
2804,11.15,αὐτοῦ,,"მისი,",მის,PRON.Nom.Sg,his
2805,11.15,εἰς τὸν οἷκον,,სახიდ. ,სახლ,N.Adv.Sg,house
2806,11.15,καὶ,,და ,და,CONJ,and
2807,11.15,ἔχαιρον,"՛ի ներքսխնդութեամբ, ",უხაროდა  ,ხარ,V.S3.Pl,joy
2808,11.15,αὐτοὶ,,მათ,იგინი,PRON.Dat.Pl,they
2809,11.15,καὶ ,եւ ,და ,და,CONJ,and
2810,11.15,ηὐλόγουν,,აკურთხევდეს,კურთხ,V.S3.O3.Pl,bless
2811,11.15,τὸν θεὸν,,ღმერთსა ,ღმერთ,N.Dat.Sg,God
2812,11.15,περὶ πάντων ,,ყოველივეთჳს,ყოველ,N.Gen.Sg,all
2813,11.15,τῶν γεγενημένων ,,რავდენი,რავდენ,N.Nom.Sg,what
2814,,,,იქმნა,ქმნ,V.S3.Sg,be
2815,11.15,αὐτοῖς,,მათთჳს. ,იგინი,PRON.Dat.Sg,they
2816,11.15,καὶ,,და ,და,CONJ,and
2817,11.15,ἐπέδειξεν,պատմեաց +նա [he],უთხრა ,თხრ,V.S3.O3.Sg,tell
2818,11.15,Τωβιας,,ტობია [t'obia],ტობია,PN.Erg.Sg,Tobia
2819,11.15,τῷ πατρὶ ,հօրն ,მამასა ,მამა,N.Dat.Sg,father
2820,11.15,αὐτοῦ ,իւրում ,"თჳსსა, ",თჳს,PRON.Gen.Sg,self
2821,11.15,ὅτι ,,ვითარ-იგი ,ვითარ-იგი,CONJ,how
2822,11.15,εὐοδώθη ,,წარემართა ,მართ,V.S3.Sg,go
2823,11.15,ἡ ὁδὸς ,,გზაჲ ,გზა,N.Nom.Sg,road
2824,11.15,αὐτοῦ ,,მისი.,მის,PRON.Nom.Sg,his
2825,11.15,καὶ,,და,და,CONJ,and
2826,11.15,ἐνήνοχεν ,,მოიღო,ღ,V.S3.O3.Sg,take
2827,11.15,ἀργύριον ,,ვეცხლი იგი.,ვეცხლ,N.Nom.Sg,silver
2828,11.15,καὶ ,,და ,და,CONJ,and
2829,11.15,ἔλαβεν ,,მოიყვანა ,ყვან,V.S3.O3.Sg,bring
2830,11.15,Σαρραν ,,"სარა, [sara]",სარა,PN.Nom.Sgd,Sarra
2831,11.15,τὴν θυγατέρα ,,ასული ,ასულ,N.Nom.Sg,daughter
2832,11.15,Ραγουηλ ,,"ჰრაგუელისი,  [hraguel-isi]",ჰრაგუელ,PN.Gen.Sg,Hraguel
2833,11.15,γυναῖκα,,ცოლად ,ცოლ,N.Adv.Sg,wife
2834,11.15,καὶ ,,და,და,CONJ,and
2835,11.15,ἰδοὺ ,,"აჰა ესერა, ",აჰა ესერა,PRT,behold
2836,11.15,ἔστιν ,,"არს, ",არ-ს,V.S3.Sg,be
2837,11.15,σύνεγγυς ,,მახლობელად ,მახლობელ,N.Adv.Sg,near
2838,11.15,τῆς πύλης ,,ბჭეთა ,ბჭე,N.Gen.Pl,wall
2839,11.15,εἰσερχομένη,,მოვალს.,ვალ,V.S3.Sg,come
2840,,,,,,,
2841,,GI,Arm,OGeo,Lemma,Gram,Eng
2842,11.16,ἐχαρη,,განიხარეს ,ხარ,V.S3.Pl,joy
2843,11.16,Τωβιτ ,Տուբիթ  [T'ubit],ტობი [t'obi],ტობი,PN.Nom.Sg,Tobit
2844,11.16,καὶ ,,და ,და,CONJ,and
2845,11.16,Αννα,,ანა [ana],ანნა,PN.Nom.Sg,Anna
2846,11.16,καὶ ,,და  ,და,CONJ,and
2847,11.16,ἐξῆλθεν ,ե՛լ  ,განვიდეს,ვიდ,V.S3.Pl,go
2848,11.16,εἰς συνάντησιν ,ընդ առաջ  ,მიგებებად ,მიგებება,N.Adv.Sg,meet
2849,11.16,τῇ νύμφῃ ,նուոյն  ,"სძლისა მის, ",სძალ,N.Gen.Sg,daughter-in-law
2850,,,,ძისცოლისა,ძისცოლ,N.Gen.Sg,wife of son
2851,11.16,αὐτῶν,իւրոյ  ,მათისა.,მათ,PRON.Gen.Pl,their
2852,11.16,καὶ,,და ,და,CONJ,and
2853,11.16,εἷδον,,იხილეს ,ხილ,V.S3.O3.Pl,see
2854,11.16,οἱ γείτονες,,ნათესავთა ,ნათესავ,N.Erg.Pl,relative
2855,11.16,αὐτῶν,,მათთა ,მათ,PRON.Erg.Pl,their
2856,11.16,καὶ,,და ,და,CONJ,and
2857,11.16,πάντες,,"ყოველთა, ",ყოველ,N.Erg.Pl,all
2858,11.16,οἱ συναντῶντες,,რომელნი შეემთხუეოდეს.,მთხუ,V.S3.Pl,meed
2859,11.16,καὶ,եւ ,და ,და,CONJ,and
2860,11.16,ἐθαύμαζον,,"უკჳრდა, ",კჳრ,V.S3.Pl,wonder
2861,11.16,ὅτι,,რამეთუ ,რამეთუ,CONJ,that
2862,,,,სამ  ,სამ  ,NUM.Abs.Sg,three
2863,,,,დღე,დღე,N.Nom.Sg,day
2864,11.16,διέβαινε,,ვიდოდა ,ვიდ,V.S3.Sg,go
2865,11.16,πάσῃ ,,ყოვლითა ,ყოველ,N.Inst.Sg,all
2866,11.16,τῇ ἰσχύι ,,ძალითა ,ძალ,N.Inst.Sg,power
2867,11.16,αὐτοῦ ,,თჳთ ,თჳთ,PRON.Abs.Sg,self
2868,,,,ტობი,ტობი,PN.Nom.Sg,Tobit
2869,11.16,καὶ,,და ,და,CONJ,and
2870,11.16,οὐδεὶς,,არავინ ,არავინ,PRON.Nom.Sg,noone
2871,11.16,ὁδηγεῖ,,წინა-უპყრობდა,წინაპყრობა,V.S3.Sg,hold
2872,11.16,αὐτὸν ,"զնա,  ",მას.,იგი,PRON.Dat.Sg,he
2873,,,,,,,
2874,,,,,,,
2875,,GI,Arm,OGeovar,Lemma,Gram,Eng
2876,11.17,καὶ ,,და ,და,CONJ,and
2877,11.17,εὐλόγει,,აკურთხევდა ,კურთხ,V.S3.O3.Sg,bless
2878,11.17,τῇ φωνῇ,,ჴმითა ,ჴმა,N.Inst.Sg,voice
2879,11.17,μεγάλῃ,,მაღლითა ,მაღალ,ADJ.Inst.Sg,high
2880,11.17,Τωβὴτ,,ტობი [t'obi],ტობი,PN.Nom.Sg,Tobit
2881,11.17,τὸν θεον,,ღმერთსა. ,ღმერთ,N.Dat.Sg,God
2882,11.17,ὅτι ,,რამეთუ,რამეთუ,CONJ,since
2883,11.17,ἠλέησεν ,,შეიწყალა,წყალ,V.S3.O3.Sg,mercy
2884,11.17,αὐτὸν ,,იგი,იგი,PRON.Nom.Sg,he
2885,11.17,ὁ θεός,,ღმერთმან,ღმერთ,N.Erg.Sg,God
2886,11.17,καὶ ,,და,და,CONJ,and
2887,11.17,ἤνοιξεν ,,აღუხილნა,ხილ,V.S3.O3.Sg,open
2888,11.17,τοὺς ὀφθαλμοὺς ,,თუალნი ,თუალ,N.Nom.Pl,eye
2889,11.17,αὐτοῦ,,მისნი.,მის,PRON.Gen.Pl,his
2890,11.17,καὶ ,,და ,და,CONJ,and
2891,11.17,ὅτε,,ოდეს,ოდეს,ADV,when
2892,11.17,ἤγγισεν ,,მიეახლა,ახლ,V.S3.O3.Sg,go
2893,11.17,Τωβιτ ,,ტობი [t'obi],ტობი,PN.Nom.Sg,Tobit
2894,11.17,Σαρρα ,,"სარას, [sara-s]",სარა,PN.Dat.Sg,Sarra
2895,11.17,τῇ νύμφῃ ,,ძისცოლსა,ძისცოლ,N.Dat.Sg,daughter-in.law
2896,11.17,αὐτοῦ ,,"თჳსსა,",თჳს,PRON.Dat.Sg,self
2897,11.17,κατευλόγησεν ,,აკურთხა,კურთხ,V.S3.O3.Sg,bless
2898,11.17,αὐτὴν ,,იგი,იგი,PRON.Nom.Sg,she
2899,11.17,×,,და,და,CONJ,and
2900,11.17,λέγων ,,ჰრქუა:,რქუ,V.S3.O3.Sg,tell
2901,11.17,×,,მას,იგი,PRON.Dat.Sg,she
2902,11.17,δεῦρο,,"მოგუალე,",უალ,V.S2.Sg,come
2903,,,,რამეთუ,რამეთუ,CONJ,because
2904,11.17,ὑγιαίνουσα ,,ცოცხლებით ,ცოცხლ,N.Inst.Sg,alive
2905,11.17,ἔλθοις ,,მოხუალ,ვედ,V.S2.Sg,come
2906,,,,ცოცხლებით ,ცოცხლ,N.Inst.Sg,alive
2907,11.17,θύγατερ ,,ასულო.,სულ,N.Voc.Sg,daughter
2908,11.17,εὐλογητὸς,,კურთხეულ არს ,კურთხეულ,N.Abs.Sg,blessed
2909,11.17,ὁ θεός ,,"ღმერთი, ",ღმერთ,N.Nom.Sg,God
2910,11.17,ὃς ,,რომელმან ,რომელ,PRON.Erg.Sg,which
2911,11.17,ἤγαγέν,,მოგიყვანა ,ყვან,V.S3.O2.Sg,bring
2912,11.17,σε ,,შენ,შენ,PRON.Nom.Sg,you
2913,11.17,πρὸς με,,"ჩემდა, ",მე,PRON.Dat.Sg,I
2914,11.17,καὶ,,და ,და,CONJ,and
2915,11.17,εὐλογημένος,,კურთხეულ ,კურთხეულ,N.Abs.Sg,blessed
2916,11.17,ὁ πατήρ ,,მამაჲ ,მამა,N.Nom.Sg,father
2917,11.17,σου ,,შენი ,შენ,PRON.Nom.Sg,your
2918,11.17,καὶ ,,და ,და,CONJ,and
2919,,,,კურთხეულ,კურთხეულ,N.Abs.Sg,blessed
2920,11.17,ἡ μήτηρ ,,დედაჲ,დედა,N.Nom.Sg,mother
2921,11.17,σου,,შენი ,შენ,PRON.Nom.Sg,your
2922,11.17, καὶ,,და ,და,CONJ,and
2923,11.17,εὐλογημένος,,კურთხეულ ,კურთხეულ,N.Abs.Sg,blessed
2924,,,,იყავნ,ყოფა,V.S2.O3.Sg,be
2925,11.17,Τωβιας ,,"ტობია, [t'obia]",ტობია,PN.Nom.Sg,Tobia
2926,11.17,ὁ υἱός ,,ძეჲ ,ძე,N.Nom.Sg,son
2927,11.17,μου ,,"ჩემი, ",ჩემ,PRON.Nom.Sg,my
2928,11.17,καὶ ,,და ,და,CONJ,and
2929,11.17,εὐλογημένη ,,კურთხეულ ,კურთხეულ,N.Abs.Sg,blessed
2930,,,,იყავნ,ყოფა,V.S2.O3.Sg,be
2931,11.17,σύ ,,"შენ, ",შენ,PRON.Abs.Sg,you
2932,11.17,θύγατερ ,,ასულო!,ასულ,N.Voc.Sg,daughter
2933,11.17,καὶ ,,და ,და,CONJ,and
2934,11.17,ἐγένετο ,,იყო ,ყოფა,V.S3.Sg,be
2935,11.17,χαρὰ ,,სიხარული ,სიხარულ,N.Nom.Sg,joy
2936,11.17,,,+დიდი [big],დიდ,ADJ.Nom.Sg,big
2937,11.17,ἐν τῇ ἡμέρᾳ ,,მას დღესა შინა ,დღე,N.Dat.Sg,day
2938,11.17,πᾶσι ,,ყოველთა ,ყოველ,N.Dat.Pl,all
2939,11.17,τοῖς Ιουδαίοις,,"ჰურიათაჲ, [huria-taj]",ჰურია,Pn.Gen.Pl,Jew
2940,11.17,τοῖς κατοικοῦσιν,,რომელნი იყვნეს ,ყოფა,V.S3.Pl,be
2941,11.17,ἐν Νινευη ,,ნინევს [ninev-s] შინა. ,ნინევ,Pn.Dat.Sg-in,Nineve
2942,,,,,,,
2943,,GI,Arm,OGeo,Lemma,Gram,Eng
2944,11.18,παρεγένετο ,,მოვიდეს ,ვიდ,V.S3.Sg,come
2945,,,,მისა,იგი,PRON.Gen.Sg,he
2946,11.18,Αχιαχαρος ,,აქიაკაროს [akiak'aros],აქიაკაროს,PN.Abs.Sg,Akiakaros
2947,11.18,καὶ ,,და ,და,CONJ,and
2948,11.18,Ναβας,,"ნაბალ, [nabal]",ნაბალ,PN.Abs.Sg,Nabal
2949,11.18,οἱ ἐξάδελφοι,,ძმათა შვილნი ,ძმათა შვილ,N.Nom.Pl,nephew
2950,11.18,αὐτοῦ ,,მისნი ,მის,PRON.Nom.Pl,his
2951,,,,,,,
2952,,GI,Arm,OGeo,Lemma,Gram,Eng
2953,11.19,καὶ,Եւ ,და,და,CONJ,and
2954,11.19,χαίροντες,,უხაროდა ,ხარ,V.S3.Pl,glad
2955,11.19,πρὸς Τωβιν,,ტობის [t'obi-s] თანა. ,ტობი,Pn.Gen.Sg-with,Tobit
2956,11.19,ἤχθη ,արարին ,ყვეს ,ყოფა,V.S3.O3.Pl,do
2957,11.19,ὁ γάμος ,2հարսանի՛ս ,ქორწილი,ქორწილ,N.Nom.Sg,wedding
2958,,,,მრავლითა,მრავალ,N.Inst.Sg ,many
2959,11.19,μετ᾽ εὐφροσύνης ,,სიხარულითა. ,სიხარულ,N.Inst.Sg,joy
2960,12.1,καὶ ,Եւ ,და ,და,CONJ,and
2961,12.1,ὅτε ,,ოდეს,ოდეს,ADV,when
2962,12.1,ἐπετελέσθη ,,აღასრულეს ,სრულ,V.S3.Pl,complete
2963,12.1,ὁ γάμος,,"ქორწილი იგი, ",ქორწილ,N.Nom.Sg,wedding
2964,12.1,εἶπεν,կոչեա՛ց ,ჰრქუა ,რქუ,V.S3.O3.Sg,tell
2965,12.1,Τωβιτ ,Տուբիթ [T’ubit],ტობი [t'obi],ტობი,PN.Erg.Sg,Tobit
2966,12.1,τὸν υἱὸν ,զորդին ,ძესა,ძე,N.Dat.Sg,son
2967,12.1,αὐτοῦ ,իւր` ,თჳსა,თჳს,PRON.Dat.Sg,self
2968,12.1,Τωβιαν ,զՏուբիա [z-T’ubia],ტობიას: [t'obia-s],ტობია,PN.Dat.Sg,Tobia
2969,12.1,ἀποδῶμεν,,მივცეთ,ც,V.S1.O3.Sg,give
2970,12.1,μισθὸν ,զվարձս ,სასყიდელი ,სასყიდელ,N.Nom.Sg,salary
2971,12.1,τῷ ἀνθρώπῳ ,ա՛ռնդ ,"კაცსა მას, ",კაც,N.Dat.Sg,man
2972,12.1,τῷ συνελθόντι ,որ եկն ընդ ,რომელი ,რომელ,PRON.Nom.Sg,which
2973,,,,წარვიდა,ვიდ,V.S3.Sg,go
2974,12.1,μετὰ σοῦ,քեզ. ,შენ თანა. ,შენ,PRON.Dat.Sg-with,you
2975,12.1,καὶ ,եւ ,და ,და,CONJ,and
2976,,,,მერმე,მერმე,ADV,then
2977,12.1,ἐπιπροσθῶμεν,յաւելուլ ,შე-ვეღა-მსძინოთ ,ძინ,V.S1.O3.Pl,add
2978,12.1,εἰς τὸν μισθόν,,სასყიდელსა ზედა ,სასყიდელ,N.Dat.Sg,salary
2979,12.1,αὐτοῦ,,მისსა.,მის,PRON.Gen.Sg,his
2980,,,,,,,
2981,,GI,Arm,OGeo,Lemma,Gram,Eng
2982,12.2,καὶ ,Եւ ,და ,და,CONJ,and
2983,12.2,εἶπεν ,ասէ ,ჰრქუა ,რქუ,V.S3.O3.Sg,tell
2984,12.2,Τωβιας,ցնա. ,ტობია [t'obia] ,ტობია,PN.Erg.Sg,Tobia
2985,,,,მამასა,მამა,N.Dat.Sg,father
2986,,,,თჳსსა: ,თჳს,PRON.Dat.Sg,self
2987,12.2,πάτερ ,"Հա՛յր, ","მამაო, ",მამა,N.Voc.Sg,father
